Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
1996-03-27,395.0,400.0,395.0,399.25,174395.0,907755.0
1996-03-28,398.5,399.75,398.0,399.25,181280.0,891670.0
1996-03-29,406.0,410.5,404.0,409.0,308485.0,865795.0
1996-04-01,409.5,417.5,409.0,416.5,273660.0,848715.0
1996-04-02,418.0,419.5,413.5,414.25,289365.0,810220.0
1996-04-03,414.0,425.0,413.0,424.25,256900.0,780150.0
1996-04-04,424.0,428.25,420.0,426.5,254885.0,755825.0
1996-03-04,377.5,377.5,370.0,376.25,561500.0,603260.0
1996-04-08,416.0,427.75,416.0,425.5,269480.0,754945.0
1996-04-09,425.0,428.5,417.0,421.0,298025.0,767040.0
1996-04-10,422.5,432.75,422.5,430.5,279225.0,780980.0
1996-04-11,442.5,442.5,425.0,431.0,319730.0,800615.0
1996-04-12,428.0,439.0,424.5,438.0,239230.0,822075.0
1996-04-15,437.0,444.5,434.0,442.0,240380.0,826515.0
1996-04-16,442.0,443.0,430.0,430.0,248330.0,812520.0
1996-04-17,418.0,434.0,418.0,429.75,261235.0,815485.0
1996-04-18,437.5,441.75,434.0,441.75,278905.0,804170.0
1996-04-19,444.5,445.0,436.75,438.25,270075.0,817730.0
1996-04-22,446.0,450.25,444.0,450.25,194840.0,815815.0
1996-04-23,461.0,461.0,450.0,460.5,286590.0,828990.0
1996-04-24,451.0,471.0,451.0,470.0,319185.0,843495.0
1996-04-25,479.0,482.0,475.5,482.0,183460.0,843515.0
1996-04-26,476.0,484.0,473.0,482.0,347000.0,858360.0
1996-04-29,471.0,478.5,470.0,470.0,221300.0,853535.0
1996-04-30,458.0,463.0,452.0,452.0,274440.0,829120.0
1996-05-01,458.0,467.5,456.0,466.25,256830.0,837600.0
1996-05-02,478.0,478.25,457.5,458.25,305240.0,842890.0
1996-05-03,460.0,463.0,451.0,453.0,216825.0,817450.0
1996-05-06,462.0,462.0,446.0,454.75,231270.0,820855.0
1996-05-07,453.0,463.5,453.0,462.75,202230.0,820125.0
1996-05-09,482.0,485.0,475.0,483.5,224520.0,806730.0
1996-05-10,480.0,486.5,477.0,482.25,185925.0,810180.0
1996-05-14,486.0,488.5,480.25,487.25,206675.0,809735.0
1996-05-20,496.0,506.0,492.5,503.0,201100.0,787480.0
1996-05-22,499.0,502.0,484.0,486.5,273710.0,747655.0
1996-06-05,448.0,449.0,429.25,435.0,246820.0,528405.0
1996-06-25,462.0,471.0,462.0,470.5,126700.0,264895.0
1996-06-26,470.0,480.0,470.0,477.25,157720.0,234595.0
1996-06-27,477.0,485.0,474.0,481.5,181745.0,165895.0
1996-05-08,341.0,341.5,335.5,340.75,177170.0,696475.0
1996-05-13,350.0,354.0,348.5,353.0,198695.0,733370.0
1996-05-15,355.0,359.5,354.0,358.25,199310.0,748855.0
1996-05-16,361.0,367.0,359.0,366.25,214225.0,752825.0
1996-05-17,369.0,369.0,361.0,361.5,193295.0,770695.0
1996-05-21,352.0,354.0,341.0,342.0,207285.0,774335.0
1996-05-23,347.5,355.0,346.0,354.75,188845.0,772015.0
1996-05-24,355.0,359.0,353.75,358.5,141240.0,784145.0
1996-05-28,367.0,370.5,353.5,363.5,290795.0,798740.0
1996-05-29,357.0,358.5,351.5,351.5,192670.0,784950.0
1996-05-30,350.5,352.75,342.5,347.5,235030.0,787095.0
1996-05-31,350.0,355.0,347.5,353.75,179190.0,790010.0
1996-06-03,347.0,347.0,341.75,341.75,132075.0,789900.0
1996-06-04,344.0,346.0,332.5,344.75,322145.0,791395.0
1996-06-06,343.0,350.25,343.0,348.25,184605.0,800290.0
1996-06-07,354.0,354.5,350.5,352.75,192370.0,810735.0
1996-06-10,363.0,364.75,363.0,364.75,63535.0,811780.0
1996-06-11,371.0,374.0,355.5,359.0,282895.0,833100.0
1996-06-12,357.0,360.0,354.25,355.0,171980.0,828950.0
1996-06-13,354.0,355.0,349.5,351.75,168635.0,835990.0
1996-06-14,350.0,354.0,348.0,348.25,144890.0,828610.0
1996-06-17,355.5,355.5,344.0,345.5,175040.0,819090.0
1996-06-18,347.0,357.5,347.0,356.25,179780.0,827925.0
1996-06-19,354.0,354.0,348.0,348.5,181145.0,835235.0
1996-06-20,347.5,352.0,346.0,351.5,120150.0,829690.0
1996-06-21,354.0,360.0,354.0,357.5,161115.0,835065.0
1996-06-24,352.5,358.0,349.75,356.75,177925.0,841790.0
1996-06-28,360.0,362.5,350.5,361.25,289435.0,853845.0
1996-07-01,365.0,378.0,364.0,371.0,293140.0,874050.0
1996-07-02,365.0,367.0,362.5,363.0,149230.0,876730.0
1996-07-03,362.0,366.0,361.0,365.0,106560.0,877210.0
1996-07-05,356.5,358.0,353.0,353.5,157155.0,881855.0
1996-07-08,357.0,358.5,348.75,350.0,181780.0,882415.0
1996-07-09,352.5,360.0,352.5,358.25,171565.0,878910.0
1996-07-10,357.25,360.5,355.75,359.25,172470.0,872375.0
1996-07-11,365.0,371.25,365.0,371.25,147415.0,870560.0
1996-07-12,375.0,389.0,374.0,383.5,327510.0,890585.0
1996-07-15,374.0,385.5,374.0,379.25,215535.0,900660.0
1996-07-16,379.5,379.5,367.25,367.25,256500.0,899415.0
1996-07-17,357.0,360.0,350.5,355.0,363810.0,898025.0
1996-07-18,350.0,350.0,345.0,345.25,319900.0,902710.0
1996-07-19,345.5,347.5,336.5,337.75,320895.0,870855.0
1996-07-22,330.5,334.0,328.0,328.75,254565.0,852220.0
1996-07-23,337.0,337.0,331.0,331.25,180305.0,847730.0
1996-07-24,326.0,331.5,324.0,324.25,236635.0,839145.0
1996-07-25,321.5,323.0,316.25,319.0,293855.0,827860.0
1996-07-26,323.5,323.5,315.0,316.75,190200.0,825195.0
1996-07-29,315.5,325.5,315.5,324.0,177490.0,819485.0
1996-07-30,330.0,330.0,319.5,319.75,201305.0,830610.0
1996-07-31,319.0,321.0,317.25,319.75,115700.0,830850.0
1996-08-01,324.5,329.0,323.5,328.75,143025.0,819590.0
1996-08-02,325.0,326.0,323.0,324.25,103070.0,822095.0
1996-08-05,315.5,319.0,315.0,318.25,191820.0,837605.0
1996-08-06,317.0,320.0,314.5,319.5,185870.0,845410.0
1996-08-07,318.5,322.75,318.25,321.0,136375.0,852125.0
1996-08-08,323.5,329.25,323.0,328.25,183285.0,851790.0
1996-08-09,329.0,330.0,326.0,329.5,140170.0,854275.0
1996-08-12,341.5,341.5,341.5,341.5,40155.0,860340.0
1996-08-13,355.0,355.0,342.5,349.0,350325.0,867860.0
1996-08-14,346.0,354.0,345.5,349.0,267235.0,885010.0
1996-08-15,351.0,353.75,348.5,349.25,162065.0,890900.0
1996-08-16,347.5,349.0,342.5,343.0,146485.0,890185.0
1996-08-19,332.5,342.0,332.0,341.25,187045.0,898800.0
1996-08-20,339.5,341.0,337.0,337.75,119185.0,902320.0
1996-08-21,340.0,341.5,335.25,337.75,134375.0,907335.0
1996-08-22,336.0,341.0,334.5,338.5,162405.0,899960.0
1996-08-23,337.0,340.0,336.0,339.5,121405.0,905480.0
1996-08-26,340.0,349.75,338.5,347.75,254435.0,909770.0
1996-08-27,346.5,349.0,345.5,348.75,146740.0,915035.0
1996-08-28,349.5,350.75,342.5,342.75,199730.0,921470.0
1996-08-29,342.0,345.5,341.25,344.5,138570.0,919280.0
1996-08-30,343.5,344.5,342.5,343.75,114085.0,925365.0
1996-09-03,345.0,346.0,341.25,341.5,146100.0,939960.0
1996-09-04,337.0,337.75,333.0,333.5,207410.0,943680.0
1996-09-05,333.25,335.25,332.75,334.75,144615.0,938015.0
1996-09-06,333.0,335.0,331.0,332.5,173980.0,943790.0
1996-09-09,330.0,332.0,329.0,330.75,124435.0,940615.0
1996-09-10,332.5,335.5,332.0,334.25,157680.0,948505.0
1996-09-11,331.0,332.0,326.5,326.75,314585.0,941040.0
1996-09-12,326.75,330.5,326.75,330.0,174420.0,934105.0
1996-09-13,327.5,327.5,321.25,321.5,224535.0,938105.0
1996-09-16,319.0,320.0,311.5,314.5,347315.0,955875.0
1996-09-17,316.0,318.0,314.0,314.5,187775.0,955235.0
1996-09-18,312.0,316.25,309.5,315.5,247960.0,949080.0
1996-09-19,317.5,319.0,312.5,313.5,185345.0,956695.0
1996-09-20,314.0,316.25,313.25,314.25,166120.0,955840.0
1996-09-23,313.0,314.25,311.5,313.25,155990.0,945770.0
1996-09-24,312.0,312.0,309.75,310.5,187910.0,950670.0
1996-09-25,311.25,312.5,310.0,312.25,130460.0,941085.0
1996-09-26,310.75,311.0,305.75,306.0,277415.0,946850.0
1996-09-27,307.0,307.5,303.0,303.25,187640.0,931465.0
1996-09-30,299.0,299.0,294.0,296.75,297260.0,897755.0
1996-10-01,294.5,299.25,292.5,296.0,309345.0,880875.0
1996-10-02,300.0,300.5,292.25,292.75,247595.0,867570.0
1996-10-03,292.75,294.0,291.5,292.0,182390.0,864375.0
1996-10-04,293.0,293.0,288.0,289.5,194980.0,856285.0
1996-10-07,291.0,293.25,290.5,292.75,153225.0,845680.0
1996-10-08,292.5,297.25,291.75,296.5,173025.0,831840.0
1996-10-09,297.0,297.0,292.75,293.75,133545.0,829750.0
1996-10-10,292.75,294.0,289.5,290.0,143545.0,813660.0
1996-10-11,284.5,286.25,283.0,283.75,227085.0,818185.0
1996-10-14,283.25,287.75,282.25,286.5,164080.0,796505.0
1996-10-15,288.0,288.5,284.75,286.5,150460.0,787580.0
1996-10-16,288.0,288.75,282.75,283.25,158510.0,784720.0
1996-10-17,282.75,283.75,280.75,283.25,154300.0,781155.0
1996-10-18,283.0,285.25,279.5,280.25,216810.0,770065.0
1996-10-21,281.0,281.25,278.0,279.0,176265.0,743815.0
1996-10-22,278.25,279.75,276.25,279.5,180510.0,735185.0
1996-10-23,280.75,283.25,280.75,282.75,182570.0,717255.0
1996-10-24,282.0,282.75,277.75,278.0,205560.0,718815.0
1996-10-25,277.0,277.25,275.0,275.25,160900.0,719250.0
1996-10-28,276.5,276.5,274.25,275.25,188115.0,699425.0
1996-10-29,275.25,275.5,272.25,274.5,200385.0,701105.0
1996-10-30,274.75,275.0,270.0,270.25,225450.0,690315.0
1996-10-31,269.0,269.25,265.5,266.0,248595.0,683710.0
1996-11-01,265.0,266.25,262.5,263.0,178925.0,683290.0
1996-11-04,262.0,265.75,261.25,261.75,239230.0,671610.0
1996-11-05,259.5,260.75,257.75,258.5,211685.0,678525.0
1996-11-06,261.0,262.0,259.25,260.0,228775.0,661655.0
1996-11-07,261.25,266.0,261.25,264.5,220275.0,648015.0
1996-11-08,265.0,268.25,263.75,267.5,211775.0,642455.0
1996-11-11,268.0,269.75,268.0,268.25,160465.0,623765.0
1996-11-12,263.0,273.5,262.25,268.0,292110.0,615620.0
1996-11-13,269.5,272.0,266.75,271.75,212510.0,590220.0
1996-11-14,272.0,273.25,269.75,271.25,182890.0,562160.0
1996-11-15,271.0,275.0,269.0,269.5,193035.0,507140.0
1996-11-18,269.0,269.0,265.5,266.0,178710.0,468340.0
1996-11-19,265.5,267.5,264.5,265.25,159560.0,432775.0
1996-11-22,271.0,273.0,270.75,272.5,109970.0,346470.0
1996-11-26,274.0,274.25,272.0,273.25,187460.0,256810.0
1996-11-27,274.0,274.0,271.75,272.0,159120.0,206615.0
1996-11-20,267.0,272.25,266.75,271.5,166025.0,582865.0
1996-11-21,272.5,274.5,271.75,272.5,143965.0,581800.0
1996-11-25,274.0,278.25,274.0,274.75,203850.0,596290.0
1996-11-29,273.25,273.75,270.0,271.0,105395.0,644610.0
1996-12-02,268.5,268.5,265.0,265.75,216825.0,662600.0
1996-12-03,265.0,267.0,262.25,263.0,237015.0,705515.0
1996-12-04,263.25,264.25,262.75,263.25,159715.0,710615.0
1996-12-05,262.0,267.5,260.5,267.0,214295.0,715080.0
1996-12-06,266.25,268.0,265.5,266.0,137990.0,703725.0
1996-12-09,266.0,267.75,264.25,264.5,123920.0,705330.0
1996-12-10,263.25,264.5,262.5,263.75,136115.0,726275.0
1996-12-11,264.5,265.0,263.0,264.5,128210.0,732525.0
1996-12-12,264.5,265.25,262.75,264.25,156260.0,730805.0
1996-12-13,263.75,264.5,262.5,262.75,119195.0,737255.0
1996-12-16,263.25,264.0,261.75,263.5,141305.0,740080.0
1996-12-17,263.5,266.75,263.5,265.5,170895.0,747595.0
1996-12-18,267.25,270.0,263.5,264.75,276290.0,747555.0
1996-12-19,264.25,266.5,263.5,266.0,132425.0,740185.0
1996-12-20,265.5,267.75,264.75,266.75,144370.0,745085.0
1996-12-23,265.75,266.5,265.0,266.5,91180.0,738745.0
1996-12-24,265.75,267.0,265.25,266.75,52000.0,739855.0
1996-12-26,267.0,270.5,265.75,267.0,104500.0,742070.0
1996-12-27,268.5,268.75,264.25,264.5,95140.0,738090.0
1996-12-30,262.0,262.0,258.0,258.25,230035.0,743070.0
1996-12-31,258.25,259.0,257.75,258.25,110410.0,741910.0
1997-01-02,257.75,260.5,256.75,258.5,161625.0,745855.0
1997-01-03,257.5,258.0,256.0,256.5,119640.0,740600.0
1997-01-06,257.5,258.5,256.75,257.0,148265.0,739975.0
1997-01-07,257.5,258.5,256.75,258.25,121645.0,744555.0
1997-01-08,258.0,259.75,257.5,259.25,149800.0,735560.0
1997-01-09,259.25,259.5,258.0,258.25,102260.0,720505.0
1997-01-10,270.25,270.25,264.5,265.5,299180.0,693555.0
1997-01-13,266.5,268.0,265.5,267.25,153285.0,675760.0
1997-01-14,266.75,272.5,266.5,270.75,268300.0,648870.0
1997-01-15,271.25,274.0,270.25,273.75,190605.0,655130.0
1997-01-16,274.0,274.25,271.25,273.5,186970.0,644955.0
1997-01-17,272.0,273.25,271.25,273.25,126970.0,637435.0
1997-01-20,270.5,275.5,269.75,271.75,197445.0,633120.0
1997-01-21,271.0,272.25,270.5,271.0,126190.0,629270.0
1997-01-22,271.75,272.0,269.5,270.5,127845.0,623580.0
1997-01-24,272.25,273.0,271.0,272.75,109710.0,616880.0
1997-01-27,273.0,275.5,271.75,275.0,129145.0,611825.0
1997-01-28,274.75,277.25,274.25,274.75,195010.0,603470.0
1997-01-29,274.25,277.0,274.0,275.0,124030.0,600260.0
1997-01-30,276.0,276.25,273.5,273.75,106415.0,597660.0
1997-01-31,272.5,273.0,269.5,270.25,165615.0,599275.0
1997-02-03,268.75,269.75,268.25,269.5,123775.0,593580.0
1997-02-04,269.75,271.5,268.0,270.5,147125.0,591560.0
1997-02-05,271.0,272.75,270.0,272.5,111090.0,584225.0
1997-02-06,272.75,272.75,268.5,268.75,138085.0,569145.0
1997-02-07,268.75,272.25,268.25,271.0,108710.0,555195.0
1997-02-10,271.5,272.25,270.75,272.0,90595.0,539430.0
1997-02-11,271.75,272.75,271.0,272.5,81820.0,528875.0
1997-02-12,273.5,274.0,271.25,273.75,127415.0,523375.0
1997-02-13,273.25,274.75,272.5,274.5,122825.0,503845.0
1997-02-14,274.0,276.25,273.75,274.0,144675.0,488595.0
1997-02-18,275.0,283.0,275.0,282.75,330615.0,480150.0
1997-01-23,269.5,269.5,267.75,268.75,34670.0,324510.0
1997-02-19,283.0,290.25,282.75,284.25,339380.0,573540.0
1997-02-20,284.25,289.75,283.75,288.5,232130.0,610285.0
1997-02-21,292.0,293.0,287.0,292.75,216550.0,650555.0
1997-02-24,292.5,293.75,289.5,289.75,199445.0,672280.0
1997-02-25,289.0,294.5,287.5,293.75,216960.0,706205.0
1997-02-26,292.25,294.5,291.25,292.0,172885.0,722720.0
1997-02-27,292.25,297.75,291.5,295.25,233955.0,768975.0
1997-02-28,294.0,295.5,292.25,295.25,168055.0,775520.0
1997-03-03,299.0,301.75,298.5,301.25,212580.0,789800.0
1997-03-04,301.0,308.0,300.0,301.5,331695.0,804140.0
1997-03-05,301.25,302.75,298.25,298.75,192730.0,811400.0
1997-03-06,300.0,305.25,297.25,304.5,270330.0,813140.0
1997-03-07,305.5,308.25,299.25,304.0,330410.0,825680.0
1997-03-10,304.0,313.0,302.0,309.75,273600.0,826560.0
1997-03-11,306.0,307.75,304.25,305.75,248010.0,819740.0
1997-03-12,305.0,305.5,293.75,294.5,292750.0,824215.0
1997-03-13,294.0,299.0,292.25,298.25,260100.0,808840.0
1997-03-14,299.25,306.75,299.0,304.5,239925.0,791435.0
1997-03-17,306.5,308.0,301.25,306.75,227100.0,792810.0
1997-03-18,303.5,304.75,300.0,301.0,201335.0,792420.0
1997-03-19,301.5,303.5,299.25,303.25,135790.0,787540.0
1997-03-20,305.5,309.0,304.0,304.75,245110.0,772975.0
1997-03-21,300.0,302.5,299.0,300.25,163110.0,766285.0
1997-03-24,297.5,299.5,295.75,299.0,159005.0,743155.0
1997-03-25,301.0,303.25,299.75,302.25,127300.0,736435.0
1997-03-26,303.0,305.75,302.0,305.25,110370.0,725165.0
1997-03-27,307.25,308.75,306.25,308.25,147555.0,711120.0
1997-03-31,306.75,311.0,304.5,310.0,197065.0,704210.0
1997-04-01,318.0,320.0,312.0,313.0,222545.0,703165.0
1997-04-02,311.25,312.5,307.75,308.5,212950.0,697725.0
1997-04-03,306.5,306.5,300.0,301.0,272980.0,670855.0
1997-04-04,299.5,299.5,293.5,294.25,287435.0,644245.0
1997-04-07,297.5,301.75,296.5,300.75,176390.0,613585.0
1997-04-08,301.25,302.5,299.0,299.5,139665.0,596755.0
1997-04-09,298.75,301.0,295.25,299.0,187445.0,571255.0
1997-04-10,303.0,304.5,301.5,303.75,142205.0,549260.0
1997-04-11,309.0,309.0,298.75,299.5,241610.0,535500.0
1997-04-14,305.5,307.5,302.0,303.75,147645.0,514480.0
1997-04-15,302.0,303.0,299.0,302.75,143945.0,490750.0
1997-04-16,304.0,304.25,296.75,297.25,226280.0,629695.0
1997-04-17,298.5,302.0,295.75,297.75,182345.0,628890.0
1997-04-18,297.5,301.0,296.75,300.25,141455.0,635620.0
1997-04-21,301.0,302.75,298.5,300.5,175090.0,635190.0
1997-04-22,299.5,302.5,298.5,302.0,125590.0,637350.0
1997-04-23,302.0,302.25,299.0,299.25,122385.0,647385.0
1997-04-24,299.0,299.25,292.75,293.75,293650.0,640450.0
1997-04-25,295.0,299.75,294.0,294.5,238085.0,634220.0
1997-04-28,292.5,293.25,290.0,290.5,250000.0,639235.0
1997-04-29,291.5,293.5,290.0,291.0,204350.0,674075.0
1997-04-30,294.0,295.75,293.0,293.25,204890.0,680935.0
1997-05-01,292.5,298.5,292.25,296.75,192145.0,685010.0
1997-05-02,296.0,299.0,292.5,292.75,174725.0,691650.0
1997-05-05,295.0,296.25,290.0,291.25,190090.0,693260.0
1997-05-06,289.75,290.0,285.25,285.5,285605.0,669060.0
1997-05-07,285.0,287.75,285.0,285.25,191495.0,652255.0
1997-05-08,285.0,285.25,282.5,284.5,204905.0,645470.0
1997-05-09,285.75,288.5,285.5,288.0,131725.0,638870.0
1997-05-12,285.5,285.5,282.75,283.0,144845.0,639245.0
1997-05-13,281.75,284.75,280.25,284.5,222460.0,626340.0
1997-05-14,285.0,285.25,281.0,283.5,177425.0,629075.0
1997-05-15,283.0,284.0,281.25,281.75,119030.0,628765.0
1997-05-16,280.5,285.75,280.5,284.5,162860.0,634695.0
1997-05-19,283.0,285.0,281.5,284.5,126825.0,623145.0
1997-05-20,284.25,284.5,276.0,276.25,272545.0,630725.0
1997-05-21,276.0,277.75,275.0,276.75,153515.0,622830.0
1997-05-22,277.75,279.25,273.0,273.25,176630.0,620865.0
1997-05-23,272.75,273.75,270.25,270.5,138320.0,610795.0
1997-05-27,269.25,270.0,264.0,264.25,202940.0,599095.0
1997-05-28,264.0,269.75,264.0,269.5,205860.0,599970.0
1997-05-29,270.5,274.5,268.25,269.25,199715.0,580830.0
1997-05-30,273.0,273.25,269.5,270.75,133510.0,579900.0
1997-06-02,273.0,274.25,270.5,274.0,131130.0,570385.0
1997-06-03,275.25,278.25,274.0,277.5,157620.0,565575.0
1997-06-04,275.0,275.5,271.0,271.25,165015.0,553560.0
1997-06-05,270.75,275.0,270.75,274.25,112945.0,545550.0
1997-06-06,275.0,276.5,273.75,274.0,104630.0,535395.0
1997-06-09,271.0,274.5,268.25,274.0,178000.0,512860.0
1997-06-10,275.25,276.25,271.5,271.75,160595.0,496610.0
1997-06-11,272.0,274.0,270.5,272.5,136955.0,486365.0
1997-06-12,272.25,273.75,270.75,271.25,112725.0,482035.0
1997-06-13,272.25,273.0,270.5,271.5,103895.0,470340.0
1997-06-16,270.25,271.0,268.25,268.5,145115.0,443505.0
1997-06-17,268.5,270.5,268.25,270.25,146180.0,421745.0
1997-06-23,263.25,263.25,259.0,260.5,169145.0,304940.0
1997-06-24,260.75,261.25,258.5,260.25,168665.0,287395.0
1997-06-18,248.75,249.25,245.0,245.25,151615.0,623765.0
1997-06-19,245.0,245.75,243.25,243.5,138935.0,645285.0
1997-06-20,242.75,245.75,242.5,244.5,125910.0,654330.0
1997-06-25,243.5,244.0,240.25,240.75,178025.0,699120.0
1997-06-26,240.5,240.75,238.25,238.5,192765.0,689795.0
1997-06-27,238.25,239.5,235.0,235.5,198580.0,706985.0
1997-06-30,236.0,239.0,233.75,238.25,252955.0,710510.0
1997-07-01,236.25,237.75,232.25,232.75,177910.0,705200.0
1997-07-02,233.5,236.5,231.75,234.75,160005.0,714065.0
1997-07-03,235.75,235.75,233.0,233.25,92980.0,719910.0
1997-07-07,230.0,230.25,227.5,229.25,203820.0,749115.0
1997-07-08,233.0,235.0,229.25,229.75,238975.0,754850.0
1997-07-09,232.25,238.0,231.25,237.25,230115.0,751715.0
1997-07-10,235.5,235.5,233.25,234.5,120115.0,752100.0
1997-07-11,232.25,237.5,231.75,237.0,137965.0,755925.0
1997-07-14,248.0,249.0,245.0,249.0,286465.0,744310.0
1997-07-15,249.5,258.5,248.5,256.5,408340.0,722460.0
1997-07-16,252.0,254.0,249.5,250.75,235075.0,702390.0
1997-07-17,251.0,254.0,246.5,248.5,223620.0,707935.0
1997-07-18,253.0,257.0,251.5,254.0,219675.0,713270.0
1997-07-21,243.0,247.25,242.25,246.75,203470.0,739955.0
1997-07-22,248.75,249.5,245.75,248.5,154350.0,754600.0
1997-07-23,249.0,251.0,245.75,247.75,178195.0,764990.0
1997-07-24,245.5,246.0,243.5,244.0,131605.0,760475.0
1997-07-25,244.0,246.0,243.0,243.25,93320.0,760910.0
1997-07-28,252.0,255.25,248.5,252.0,196395.0,755960.0
1997-07-29,257.0,262.75,256.0,260.25,329780.0,741645.0
1997-07-30,264.0,266.5,260.5,263.5,314010.0,738585.0
1997-07-31,262.5,269.5,262.5,267.75,336535.0,753155.0
1997-08-01,267.5,269.5,265.5,269.0,213285.0,757905.0
1997-08-04,273.0,274.0,263.0,265.0,277145.0,771075.0
1997-08-05,263.5,265.0,257.0,257.25,251460.0,765680.0
1997-08-06,258.75,263.25,258.5,261.5,181135.0,760910.0
1997-08-07,257.75,258.0,252.0,253.0,217910.0,743245.0
1997-08-08,253.25,258.25,252.25,257.0,150600.0,745720.0
1997-08-11,249.75,253.75,248.5,253.25,171500.0,749945.0
1997-08-12,265.25,265.25,265.25,265.25,39515.0,756245.0
1997-08-13,271.0,274.0,266.0,266.5,372775.0,795500.0
1997-08-14,265.0,268.5,264.5,268.0,178290.0,801530.0
1997-08-15,266.5,266.5,262.25,262.5,152570.0,812900.0
1997-08-18,261.5,264.25,260.5,263.5,126360.0,811905.0
1997-08-19,267.0,267.75,265.75,267.25,139675.0,820615.0
1997-08-20,266.5,268.0,265.5,266.0,115380.0,827955.0
1997-08-21,269.25,278.0,269.0,277.75,268470.0,874860.0
1997-08-22,276.5,278.0,274.75,277.5,230705.0,898615.0
1997-08-25,276.0,276.75,272.5,276.25,175200.0,915705.0
1997-08-26,273.0,273.75,267.5,267.75,223590.0,923250.0
1997-08-27,267.75,272.5,267.75,272.0,172760.0,936860.0
1997-08-28,270.75,272.25,268.0,269.25,191855.0,945540.0
