0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,label
-84881.60241387696,2350.4042441985903,-6789.123689595635,10308.725349328517,17333.279839811094,-85.85413444991008,25431.56279075725,688.8998074864593,-17357.71454848384,-5224.122529851779,1103.8291899735823,6010.786404161694,-5590.505617310707,-19156.510992509622,8087.464920871563,-11427.101666025099,7807.228595821842,-18476.916839321002,-3274.5742511760286,-18661.925253063513,2713.7609958470794,-5456.5555772932175,-3112.3456797322915,-956.7932018015122,475.0056036471203,2572.3909667437665,-5029.827839410914,-993.8033540161532,-3715.892655728426,-6996.039594171318,-6148.918292035694,-1539.6105272072425,-2866.0654705193806,-2030.6876583890132,2693.7316087558015,-2941.5425566613208,5090.604300674311,966.5121824049763,3672.7596618204384,1954.49781673227,-4484.912533152858,7890.892376514655,-1958.876218464066,-1524.1545893888308,-5708.244893077292,10972.848362905348,3125.736628529193,-658.3341718490705,-4022.7216023389296,-3194.707555013512,1657.426921306818,2831.8090755033672,7702.5112319615655,2010.3373371183563,-6665.654437344107,1975.3378696079649,6424.052450357556,-3916.237335717902,-189.86807328203534,6502.83296298345,846.4623658297805,-0.3473806127853294,-3123.4688417266607,6265.221916638668,7819.204438733156,-7075.028516401655,917.0147802741618,-354.302804732308,1841.9829389572994,-3412.7782840972095,-10741.486067245774,-5020.339697406288,-2715.099909678861,3749.09182185002,-1124.3841089207517,1610.4655978793176,1989.3522872709736,-2193.5280200642555,1246.082248883062,1353.296554452361,1
-85038.63877167446,4352.042122438392,-6845.40318464145,10987.620997726568,17520.12542347276,2194.0942091833404,24337.369552625874,8394.841497389329,-22094.32640692584,-6457.681350169167,-2380.1587638576375,6986.346595622375,-5241.358154891948,-20568.65552770415,7484.038416434215,-10973.829167840386,9348.222337930767,-17656.04964839368,-4735.588160627475,-16668.428180177227,5149.313725539175,3218.1456132918393,3657.7276448502366,-8081.865072162255,467.4681528121771,1824.1226456335003,-838.0604708181679,-6459.189979536244,2146.881100258845,-6793.259878613558,-4752.753629156672,4472.462173363491,-2877.06558676226,5994.396008682979,-6485.3292173757745,-765.773946171173,1176.6730743982919,-4341.610782821594,-5863.962928795791,-2657.0237357988362,434.4662282534203,4605.248913757373,3297.3141059584527,-3787.2633813030197,-3991.2210592293204,3309.9607695375216,-3636.7006059166997,1466.6194071236055,6441.191873689689,3335.4187528212574,-191.36110031525703,-4312.775949607507,4570.731353080999,2380.474673045326,-1153.5470522252938,2585.319269840419,-4977.863533018634,-1259.1182437117197,-1950.365727699979,1798.4578999158784,-4829.771585176006,-140.75397295822023,-527.9651176696575,9084.571249274317,5915.664830857956,1009.5799755062427,221.26456418085704,370.01763165722457,-4377.129392822454,-2444.385183438134,-577.343763748471,-3363.1609843344168,-1357.235746198407,-1620.6436847735065,-2637.1943138798774,-1131.9050535802592,-2299.5466763339628,2445.063885460536,3202.478613662241,-5694.314611076084,0
-84886.61207805111,3724.4238665771645,-6680.134675711705,10995.614412449786,15093.09560906834,3269.370457868594,21406.56336325912,14745.311346237297,-21866.26504415009,-5188.083480239222,-5259.303718143102,8783.695966182124,-2193.6194124056096,-20935.954831162086,6958.543026145104,-8039.889827206688,10748.315440699258,-13178.869875852943,-7512.729836432705,-16289.63422734898,2417.5479627002705,1918.9059918042578,9894.800092534586,3703.9137919690993,596.3570857961438,8052.233191412952,2715.2790280252366,-4087.9784253497915,4139.2304990880775,69.97612995952169,6914.010639326718,-887.685545787084,5799.366513489045,5251.601818879689,-2019.3238596749745,-6754.810117946043,-4128.894361629548,-1064.6610492246427,-7546.889865903664,-2611.3952130305765,1757.8894068357042,2714.317416294992,-1084.9074734854519,-2227.5379204990036,2361.506785044179,-3702.932919480899,-131.7893753540798,-11991.211205501708,-2712.0906708142447,3173.9290594983195,3884.567554175464,2004.1291757839188,-2317.7855206935455,393.59766465615127,543.8704543028891,4339.480375581851,-5976.723077939726,-2613.487070035303,898.360819024638,252.58201912833226,1504.6004448622243,-4644.263576175253,-1676.0378920998412,6946.55358945372,1300.8230971151524,-3583.513760341675,-679.8044085118331,723.6066450224206,4474.259680622347,3805.990590055612,-6967.542338343086,-5916.206178746888,335.1350356876157,-1113.1362654224665,-7341.579763568305,863.9028434396149,1707.314801980167,777.9717724211466,-864.9408481507878,-2858.3756758427735,1
-84601.82920630486,2609.5653273827606,-4218.282905831226,10014.575750973469,12589.37405456546,5764.456872226566,17097.958757200042,20868.427692977897,-21329.551928367782,-4520.0844368924645,-8628.646946075516,9975.433127375116,-1339.9584966535604,-21157.916028257725,6527.4893824696055,-7471.861744703557,11207.921714354896,-9383.38899815443,-5692.229001062862,-17416.95148862935,5051.965975132264,-7453.204345726754,777.5721796157212,6828.115385058174,-5932.1012243543655,10209.078883485894,4131.276260403852,3799.330930151319,-547.2902981566663,2731.4158611914695,-2618.4455934634307,-4338.319753334868,5627.08316079257,-2808.693185450992,-2891.0117718656234,-6595.286742765693,-1023.2337300713344,3380.1605287952448,-1068.1615050822709,2830.353421290626,-2146.977096876013,2861.391898980704,-2610.649490159129,-1305.5382420651645,446.6779692167778,-7525.927280539234,-3787.5754474638584,-3303.213929052193,-489.0981824036352,-3071.8239342586403,-375.2723368992217,-8937.186937072729,2934.145698615169,2296.6520597891727,3293.5652106476546,3199.241044684092,2569.6872476414646,4171.401139928559,1863.757114200984,665.2607821030732,-3778.3979822525903,2001.4711072374823,-2555.2757805435913,-531.7728647318145,-3868.3781391486127,-6458.972211752772,6139.449821964057,-6107.97417807924,-4854.338515437897,-2092.391892272718,107.2790662068831,-3815.2860832237598,2097.0760101369297,-6778.024562740712,196.63730479226487,-243.30602347025757,-1896.1862875537895,354.57009408186843,4187.774584625143,-2679.404766690316,1
-84909.8838178583,2591.8157332022533,-5261.000774148863,9570.267098764592,10959.140368997601,8224.711461222689,8861.100062166583,25021.679403630947,-21515.458730631322,-3849.469362684724,-9548.081053053078,13033.478862198594,-439.4670227979723,-23991.191033119965,5242.125361497575,-3623.3154457588466,11454.602330765589,-6580.651890758562,-5797.284380346523,-19404.390952009817,6500.8081862621375,2177.385884864247,-4514.101655922016,1458.4697617251659,-3177.9443211702455,486.9629020504725,-338.0794058682682,5025.574616965956,-3349.7032028152994,-5321.255284348707,-6249.981646732757,-2625.695325076831,604.6280998657867,-783.3255303256019,-5888.363465661072,-6437.907956831706,1070.637226094209,172.25783261336713,7479.039321507595,2079.9915364377657,-1356.202745138722,-3133.8357616405156,3001.67003453624,2003.6144948192052,813.1911201965779,3779.9630613197987,-2753.9243023793806,-5252.657363236032,-6861.687445267526,-1543.4963551609567,-4567.735636248041,-9453.404431930307,91.49789460039568,-1333.1598380300259,-1730.6827582855358,-3181.912110783843,154.3342599900135,2154.3780034581278,6797.23528796221,-1776.8097458870968,4305.352163332824,1610.4212141072119,8404.98444465872,1609.967830761498,-7620.470656748779,-1667.6069750225288,6557.6583130841855,2641.808102444646,-6375.96396765096,-2941.9837344865537,271.8603973937639,-2284.5597578084353,-1936.6421347672908,-5.522871286393837,-7644.43589335528,657.3058171576079,4976.028017797852,3714.6770616120652,-653.9265386321583,-4260.731801368902,0
-84862.77462519263,3032.961842783105,-1355.0412455786945,7776.539154261303,7155.513738101213,7766.439323218856,1400.4816675224313,26450.815456964407,-21915.438814567427,-7576.165824291808,-11071.971424829893,14119.423325875467,1598.9258383475694,-21747.123638451685,7734.5637097785575,-4037.0431493689625,13734.889947674961,-2854.2843213161113,-6643.361403531684,-19349.01130639982,9722.483756256852,2861.0540002769644,3242.775400639876,-792.6276001885169,-1692.703927495074,-2245.9809790220843,-3712.710083518999,809.9055663426481,1061.9408950422878,-8092.234680219004,1878.9456213285105,-380.2095184603368,6518.441012325157,876.272416924146,-627.7713131206899,4415.572490182925,-1072.4340794582833,3713.9501022351083,5410.44428452373,-5933.967954408484,-1558.9844637150165,-57.48144698691024,2586.6620960498917,-7283.284263679246,1101.0047830492479,-681.2129830836968,-1940.8237600151622,2858.8912015765,509.5108210252886,4855.54808599811,-2102.917509253906,-2672.2896240343935,-5431.845541459109,-4604.624861590047,-5648.490063744858,-8024.294774009416,-1302.1156568289114,-4385.249031731828,4042.977015589302,292.50237679930325,-1619.8888190810862,-5108.771725259333,942.3336726210955,3516.2464074562668,-1462.3852172726001,4394.587367283382,700.4737120406927,-7804.249888090393,-3207.761503410193,-69.1556971102145,-3772.7604674765707,2053.518963707129,1395.8325099604742,-3674.0579170269643,-11648.913616369433,-5748.4253457930645,7049.06208561569,-140.62341757812362,1936.301861177435,-7141.206118549066,0
-84902.03065348633,501.6408786861282,-543.4580577496644,7723.1368085294225,3743.5772526192923,9276.722595313386,-8007.005784939838,26721.561960420342,-19754.56033446762,-2973.888122378109,-10109.0487944878,15604.2346101213,3598.016466799305,-22259.064494303955,5632.755217349721,-3336.4237663587046,11718.030912367112,-91.98109874429053,-9195.67067763198,-20382.77518829465,7305.6772270705715,-7623.928453120654,5362.37007743663,-8501.813384277202,-6017.403027879209,1615.2907133828385,-150.53193111400222,2038.2597471033184,3888.9620354918293,-434.60467832685725,15.20246468875294,-8762.714765809875,-1734.4255386677069,4302.982850363835,964.888822580792,-2503.7968456228277,580.838032849565,5006.307227280034,1386.799426180481,7438.470215649767,-7638.135664806129,3164.130676920712,-2281.2759597595136,-2581.1970205052903,538.3799672960527,-6818.986731609304,3257.7923587336177,5406.191249191236,2449.941923555225,2488.019404486758,-322.68960323762764,1964.4337249163214,-3425.405435691972,433.22565203740294,2266.5959226852983,-4571.492237623783,-3610.407699019548,1093.4254666473294,7566.672416867444,-4217.10253616912,-3198.70465289401,133.0163078560592,-4360.352596927713,-5228.211609440651,-3033.375404108956,-2452.1848765566765,1608.0466648068207,-8093.4092487399985,9932.600547438864,-358.69083079193183,1993.4577321457382,2196.7188436184047,7799.443567140868,-1402.6343816703588,-1519.8713797411065,-237.71288434178263,241.8132587483443,-5908.181777559713,-5627.187076245769,-2005.511210525176,0
-85564.92115083056,340.9289223403514,-2404.3689881909722,6275.640665291895,-843.207058225841,11887.8642954151,-16396.04854453639,22868.99053977066,-19248.78963229911,-4757.998978789341,-9146.10985453149,13485.081163738349,2979.1358615691756,-21795.35835526513,1803.432333267524,-2095.3900020184974,13534.567461999775,1791.1234277226563,-7392.110706246471,-16867.82364247761,12029.068092405938,-4153.541010365271,4493.482657180104,-4090.3340782950067,-1884.1727757650938,5994.235226382955,6644.422252058714,2595.1970921633333,974.7450763118078,7067.254370095821,-6606.7124882733,-554.3712078058672,-6436.681371224491,7359.786005928496,-4133.809241065873,-2157.3137997357685,2766.5945695440396,-6310.103547031485,-167.50354508253014,5390.520568838196,-9224.94840789701,9937.027019238347,-6395.677551332917,-2323.3847724945686,-1570.5181938203073,332.2542895632779,-730.1076139760389,-3675.5441761153584,-2309.425078309301,-1256.026500912585,-168.48753766857664,-6332.964351684912,-2435.162059331728,-2367.3507309151096,-666.9955883557478,-1091.8323479992832,-1531.1030549383315,2769.449998729895,1504.9600212210041,3294.089657063606,-812.0813949278959,1965.0004263080486,-2994.7563313884,-5828.535665588656,-4427.761254632268,-349.0054057371057,-1845.5369685962125,-3389.662254896204,-380.3138885020855,2242.874507575651,7799.9817645257535,-772.2573475853271,477.9445881337803,-7911.738968115459,-2171.318275049144,-4365.37159809763,-978.5131094068657,-507.12354009363537,-9515.201612727491,181.37151974993031,0
-85567.00979405308,520.0861963923148,722.5892252741072,2270.922103441373,-3672.124676562576,14109.574726828765,-21192.495915495743,17678.009471012057,-19105.818650476744,-6005.365639735048,-8408.57580111748,15345.627540630187,3517.2335330802885,-21257.481592279768,3277.827779501762,-3522.8059671765527,13914.209541307733,5373.19302968283,-7115.387578824585,-18516.732409425425,11876.969133778308,4225.5328798106575,573.3470058538811,5704.47256051289,1721.6761275820727,2828.339735483289,7577.733934965892,-371.2550411121438,-651.0993088090431,-1828.9529246081959,-4005.600627938731,523.8767384865681,-2555.061554226459,8963.695132608791,2236.5141917962897,1315.1604136549417,4917.764439024887,-12018.813840034643,-3695.3616098760276,-6191.28304011569,-3507.033065275832,3416.436611866095,448.274444826,-2597.496010259844,4671.18095602037,-444.8564892947671,-359.40419252077464,-8380.246404510157,2307.367910621417,-1582.4208558952512,-1773.3133099510703,-8378.56458518362,-2795.7365084106896,45.418927123937955,4586.5435167195,-7799.213762475971,-5532.818775554226,-3569.7711869453683,238.78623464302177,1794.8864606222787,850.3224511085135,1755.4531437257774,8348.012947001882,-1033.7226054070002,3871.9104406758756,-3146.5854989010577,4266.1536064314805,966.1250028911487,-6280.745792559852,3733.263063249286,-314.43592071278397,-941.6280340423483,-1426.4187715268868,5720.675265603721,5551.933208886879,3013.595193003259,1882.367801798415,989.1290675829785,-5927.115337522664,1397.3708755497787,0
-85646.93940705214,-1139.9530592267322,2520.33826343039,-295.1454386193319,-7758.572155520378,14634.678025167846,-25157.594707786982,9998.694395038665,-20421.044507896546,-8266.3313631808,-8012.57410865705,15295.406929145523,5691.89956938737,-20536.680949471815,3503.653100741201,-3324.570989516092,14628.777017152981,9220.000472499782,-7172.471799118571,-18241.70774563448,11653.23005796326,-1534.0604331460486,-1023.6595061477974,7659.9322598016615,2777.8463377795397,1251.1443193693694,-3259.9143954995866,740.1301203068228,3649.2075522685604,-7483.759777610371,1989.5109070550711,-6327.189059255307,656.2300294894242,-1657.572700056309,9922.484054908648,-1349.5161793308855,2112.0180030991373,6398.883630152271,-1932.2763199392748,-4139.817689860145,-1599.1171422325558,8042.1086127976905,-4620.243526193568,2667.969563913342,3433.605797902077,-3815.559496526686,5585.756050694911,-4371.937271946795,-5970.67405599151,-3705.8677592483464,-279.4263047235248,-2336.948077121826,-5685.539283661675,2306.183661349413,-2128.681001570904,-4341.162825092481,4246.841472692304,-4038.431186048861,4086.122017864906,-1743.6455973049906,1352.2322397933463,-2992.8969670623296,608.7307192532032,-2456.473666871236,8143.192698535955,-27.664029483870586,5383.883245799207,683.5867144136757,6926.80556589619,-897.8219477011595,19.3850575470766,-826.3202331989337,-1888.710247788193,1815.5687185829138,3468.5883499005686,-413.83763011663746,4001.329470569047,198.29589905944545,-4059.919713926727,-3235.356265137888,0
